item_id,name,price,quantity,datetime
304,dry noodles,200,15,2020-07-13 09:30:47.202512
346,scrumptious reagent,700,15,2020-07-13 09:30:59.516454
8486,one-day ticket to That 70s Volcano,278000,2,2020-07-13 09:33:50.659220
9537,pocket wish,48900,3,2020-07-13 09:35:31.083239
8486,one-day ticket to That 70s Volcano,285000,1,2020-07-13 09:51:00.777822
9537,pocket wish,49900,3,2020-07-13 10:12:36.512467
9537,pocket wish,49900,3,2020-07-13 10:14:07.701519
9537,pocket wish,49900,3,2020-07-13 10:15:38.305710
9537,pocket wish,49900,3,2020-07-13 10:17:09.008375
9537,pocket wish,49500,3,2020-07-13 10:18:40.563678
8993,jumping horseradish,3000,12,2020-07-13 10:23:33.258610
10259,grain of sand,100,21,2020-07-13 10:34:49.998460
8763,BACON,101,14,2020-07-13 10:38:23.096192
194,Mr. Accessory,49400000,1,2020-07-13 10:39:36.426905
8686,perfect ice cube,3290,1,2020-07-13 10:43:07.078072
8486,one-day ticket to That 70s Volcano,285000,2,2020-07-13 10:45:43.337631
706,porquoise,19000,2,2020-07-13 10:51:36.314769
9537,pocket wish,49900,3,2020-07-13 11:02:44.633980
9537,pocket wish,49900,3,2020-07-13 11:04:18.712695
9537,pocket wish,45000,3,2020-07-13 11:16:54.621578
9537,pocket wish,49894,63,2020-07-13 11:24:47.322385
8763,BACON,191,2100,2020-07-13 11:24:59.052971
9537,pocket wish,46500,3,2020-07-13 11:31:01.010186
9537,pocket wish,49900,24,2020-07-13 11:45:03.138135
8763,BACON,200,100,2020-07-13 11:51:36.330061
9537,pocket wish,49900,9,2020-07-13 11:53:01.157164
4622,Game Grid ticket,700,1,2020-07-13 12:14:06.601300
8686,perfect ice cube,3200,2,2020-07-13 12:29:29.014796
4463,chocolate turtle totem,4100,1,2020-07-13 13:28:19.765116
8763,BACON,225,298,2020-07-13 13:31:51.576722
8763,BACON,225,100,2020-07-13 13:33:36.717319
10259,grain of sand,100,56,2020-07-13 13:36:34.337938
9537,pocket wish,49000,2,2020-07-13 13:43:53.588234
10259,grain of sand,100,28,2020-07-13 14:04:15.676803
9537,pocket wish,49500,3,2020-07-13 14:19:37.631144
10259,grain of sand,100,66,2020-07-13 15:11:44.407705
8486,one-day ticket to That 70s Volcano,285000,1,2020-07-13 15:41:45.204592
8204,one-day ticket to Dinseylandfill,90000,1,2020-07-13 15:56:43.732313
333,lime,1700,7,2020-07-13 16:00:39.618656
2423,Mick's IcyVapoHotness Inhaler,14000,3,2020-07-13 16:02:06.312917
304,dry noodles,249,31,2020-07-13 16:13:12.025909
9537,pocket wish,48999,2,2020-07-13 16:13:16.729684
304,dry noodles,248,10,2020-07-13 16:14:58.662376
8993,jumping horseradish,2999,5,2020-07-13 16:15:28.643968
706,porquoise,21111,11,2020-07-13 16:19:20.544055
9537,pocket wish,49900,9,2020-07-13 16:30:33.547281
304,dry noodles,248,10,2020-07-13 16:35:31.907901
8763,BACON,100,6100,2020-07-13 17:02:18.416971
8486,one-day ticket to That 70s Volcano,286000,3,2020-07-13 17:50:58.749142
8739,perfect dark and stormy,800,1,2020-07-13 18:03:13.726171
3327,extra-greasy slider,33000,22,2020-07-13 18:18:22.601934
8763,BACON,195,2,2020-07-13 18:25:27.465815
9537,pocket wish,49900,3,2020-07-13 19:05:55.962173
304,dry noodles,100,1,2020-07-13 21:08:14.089529
333,lime,1700,1,2020-07-13 21:08:24.241467
304,dry noodles,200,15,2020-07-13 21:10:01.051295
333,lime,1700,1,2020-07-13 21:10:10.768781
304,dry noodles,247,10,2020-07-13 21:27:24.396656
10259,grain of sand,100,20,2020-07-13 22:08:35.925855
304,dry noodles,248,447,2020-07-13 22:20:52.031608
346,scrumptious reagent,925,25,2020-07-13 22:56:49.603140
304,dry noodles,247,10,2020-07-13 23:05:00.534719
304,dry noodles,249,2,2020-07-13 23:18:42.572682
304,dry noodles,247,10,2020-07-13 23:20:26.745570
304,dry noodles,249,325,2020-07-13 23:22:11.901992
10259,grain of sand,100,5,2020-07-13 23:36:19.302684
4622,Game Grid ticket,700,1,2020-07-13 23:36:22.679394
8739,perfect dark and stormy,1000,1,2020-07-13 23:36:26.850301
2597,leathery bat skin,1200,1,2020-07-13 23:36:28.046108
9537,pocket wish,49000,3,2020-07-13 23:36:35.240086
2389,Monstar energy beverage,150,1,2020-07-13 23:36:41.960050
346,scrumptious reagent,700,1,2020-07-13 23:36:44.863268
8763,BACON,100,1,2020-07-13 23:36:47.763838
3575,sand dollar,200,1,2020-07-13 23:36:55.238333
8686,perfect ice cube,3300,1,2020-07-13 23:36:55.941935
3325,jar of fermented pickle juice,100,2,2020-07-13 23:36:58.244497
3327,extra-greasy slider,100,2,2020-07-13 23:36:59.522043
346,scrumptious reagent,799,2,2020-07-13 23:38:20.186950
8763,BACON,200,3,2020-07-13 23:38:23.064113
8763,BACON,200,3,2020-07-13 23:39:55.746422
8763,BACON,222,3,2020-07-13 23:41:30.703358
9537,pocket wish,49900,3,2020-07-13 23:42:50.739942
8686,perfect ice cube,3290,1,2020-07-14 00:03:15.211931
9537,pocket wish,49000,2,2020-07-14 00:09:15.136645
3325,jar of fermented pickle juice,49999,4,2020-07-14 00:23:52.185383
9537,pocket wish,49900,3,2020-07-14 00:26:45.399168
9537,pocket wish,49000,9,2020-07-14 00:49:00.097258
4463,chocolate turtle totem,4100,3,2020-07-14 02:49:48.068034
7773,transdermal smoke patch,4500,20,2020-07-14 04:10:08.634373
8066,powdered gold,9999,50,2020-07-14 04:13:00.574748
9537,pocket wish,49500,12,2020-07-14 04:30:57.285729
9537,pocket wish,49900,2,2020-07-14 04:57:05.834547
9537,pocket wish,49000,3,2020-07-14 05:02:57.186650
4622,Game Grid ticket,999,45,2020-07-14 06:09:07.200989
9537,pocket wish,49900,3,2020-07-14 06:31:40.130543
9537,pocket wish,49900,3,2020-07-14 06:33:10.258194
9537,pocket wish,49900,3,2020-07-14 06:34:39.772523
9537,pocket wish,49900,3,2020-07-14 06:36:09.353382
3327,extra-greasy slider,32900,1,2020-07-14 07:11:36.238019
346,scrumptious reagent,700,5,2020-07-14 07:33:42.473269
8686,perfect ice cube,3100,1,2020-07-14 07:33:53.069129
304,dry noodles,200,5,2020-07-14 07:34:59.235061
9537,pocket wish,49900,3,2020-07-14 07:42:28.064141
9537,pocket wish,49900,3,2020-07-14 07:43:57.387776
9537,pocket wish,49900,3,2020-07-14 07:45:26.406624
9537,pocket wish,49900,3,2020-07-14 07:46:58.063614
8763,BACON,195,3,2020-07-14 08:10:49.249086
1006,cherry,1750,1,2020-07-14 08:21:04.592
4470,BRICKO eye brick,1500,3,2020-07-14 08:21:09.050113
4470,BRICKO eye brick,1600,9,2020-07-14 08:22:52.573111
9537,pocket wish,49000,6,2020-07-14 08:24:11.906636
8686,perfect ice cube,3500,2,2020-07-14 08:26:20.108925
8763,BACON,200,100,2020-07-14 08:44:04.184722
9537,pocket wish,49900,3,2020-07-14 09:06:06.118539
9537,pocket wish,49900,3,2020-07-14 09:07:51.099082
9537,pocket wish,49900,3,2020-07-14 09:09:34.813262
9537,pocket wish,49900,3,2020-07-14 09:11:21.378549
346,scrumptious reagent,699,1,2020-07-14 09:18:29.456569
346,scrumptious reagent,775,2,2020-07-14 09:59:15.876329
3575,sand dollar,200,4,2020-07-14 10:02:40.170750
304,dry noodles,200,5,2020-07-14 10:03:50.874972
9537,pocket wish,49900,3,2020-07-14 10:03:55.130547
346,scrumptious reagent,600,5,2020-07-14 10:04:05.411103
4463,chocolate turtle totem,4100,1,2020-07-14 10:04:11.943035
8763,BACON,225,100,2020-07-14 10:12:07.597918
10259,grain of sand,100,378,2020-07-14 10:13:13.671809
9537,pocket wish,49900,3,2020-07-14 10:15:06.208513
9537,pocket wish,49900,3,2020-07-14 10:16:41.369895
9537,pocket wish,49900,3,2020-07-14 10:18:17.058697
9537,pocket wish,49900,3,2020-07-14 10:19:52.778574
9537,pocket wish,49900,3,2020-07-14 11:00:06.868847
8763,BACON,225,101,2020-07-14 11:00:21.051902
8686,perfect ice cube,3300,1,2020-07-14 11:02:13.661254
346,scrumptious reagent,797,136,2020-07-14 11:03:45.213154
346,scrumptious reagent,798,160,2020-07-14 11:05:26.847479
9537,pocket wish,49900,15,2020-07-14 11:15:31.291421
5227,bucket of wine,1000,1,2020-07-14 11:15:47.655576
9537,pocket wish,49900,3,2020-07-14 11:20:50.708626
9537,pocket wish,49900,3,2020-07-14 11:22:34.405277
9537,pocket wish,46500,3,2020-07-14 11:29:30.845843
9537,pocket wish,49500,3,2020-07-14 11:31:13.392399
8763,BACON,200,300,2020-07-14 11:33:10.842650
304,dry noodles,200,5,2020-07-14 11:48:58.849542
346,scrumptious reagent,799,5,2020-07-14 11:49:14.236962
9537,pocket wish,49900,3,2020-07-14 11:54:10.257079
8686,perfect ice cube,3500,4,2020-07-14 11:54:32.712621
346,scrumptious reagent,799,2,2020-07-14 11:57:46.168999
8763,BACON,190,100,2020-07-14 11:59:33.979438
304,dry noodles,199,6,2020-07-14 12:09:19.906499
8763,BACON,200,302,2020-07-14 12:12:58.826773
346,scrumptious reagent,649,3,2020-07-14 12:19:56.176989
593,phonics down,239,3,2020-07-14 12:21:32.083002
9924,Special Seasoning,2500,7,2020-07-14 12:25:47.373652
346,scrumptious reagent,648,16,2020-07-14 12:33:50.876921
304,dry noodles,248,10,2020-07-14 13:19:50.582125
8686,perfect ice cube,3500,4,2020-07-14 13:24:48.486927
10259,grain of sand,100,26,2020-07-14 13:55:27.273040
304,dry noodles,248,10,2020-07-14 14:02:19.075638
304,dry noodles,245,85,2020-07-14 14:03:59.506621
10259,grain of sand,100,23,2020-07-14 14:05:58.285666
1006,cherry,1750,5,2020-07-14 14:14:56.759082
304,dry noodles,225,10,2020-07-14 14:33:15.583030
194,Mr. Accessory,49000000,1,2020-07-14 14:33:54.407924
3325,jar of fermented pickle juice,53000,2,2020-07-14 15:08:21.228030
3327,extra-greasy slider,32000,4,2020-07-14 15:08:22.611589
3327,extra-greasy slider,32000,8,2020-07-14 15:46:00.641620
333,lime,1000,3,2020-07-14 15:55:24.693859
593,phonics down,230,1,2020-07-14 16:00:49.534937
8994,Sacramento wine,100,3,2020-07-14 17:54:46.541630
304,dry noodles,222,4,2020-07-14 17:54:52.452346
346,scrumptious reagent,600,15,2020-07-14 17:55:05.015505
8686,perfect ice cube,2700,1,2020-07-14 17:55:15.022463
3327,extra-greasy slider,32000,16,2020-07-14 17:55:18.275441
304,dry noodles,242,10,2020-07-14 17:56:14.202838
706,porquoise,20000,1,2020-07-14 18:00:15.769902
8994,Sacramento wine,2989,3,2020-07-14 18:03:03.954999
304,dry noodles,200,3,2020-07-14 18:39:18.124885
9537,pocket wish,49949,12,2020-07-14 18:43:35.394388
346,scrumptious reagent,648,5,2020-07-14 18:43:44.480293
8686,perfect ice cube,3299,1,2020-07-14 18:43:54.813867
304,dry noodles,200,15,2020-07-14 20:55:30.598515
9537,pocket wish,49900,3,2020-07-14 20:55:34.119281
346,scrumptious reagent,600,5,2020-07-14 20:55:42.630802
4463,chocolate turtle totem,4100,1,2020-07-14 20:55:48.217051
3440,prismatic wad,9500,3,2020-07-14 20:55:48.865299
3575,sand dollar,200,5,2020-07-14 20:55:51.932458
8686,perfect ice cube,3100,1,2020-07-14 20:55:52.606749
9537,pocket wish,49901,3,2020-07-14 20:56:54.416288
346,scrumptious reagent,875,5,2020-07-14 20:57:02.997748
8686,perfect ice cube,3300,7,2020-07-14 20:57:12.871357
8763,BACON,200,200,2020-07-14 21:01:05.960595
8686,perfect ice cube,3290,1,2020-07-14 21:17:21.636134
10259,grain of sand,100,29,2020-07-14 21:34:44.592346
593,phonics down,240,3,2020-07-14 21:54:52.112062
8994,Sacramento wine,3750,5,2020-07-14 22:23:33.990303
9537,pocket wish,48000,1,2020-07-14 22:25:04.732729
8686,perfect ice cube,3290,1,2020-07-14 22:28:05.794738
8994,Sacramento wine,3800,3,2020-07-14 22:30:20.345220
346,scrumptious reagent,775,2,2020-07-14 22:44:17.900940
8763,BACON,200,100,2020-07-14 23:20:50.433155
10259,grain of sand,100,5,2020-07-14 23:36:20.470496
4622,Game Grid ticket,700,1,2020-07-14 23:36:23.708771
8994,Sacramento wine,100,3,2020-07-14 23:36:25.925554
8739,perfect dark and stormy,1000,1,2020-07-14 23:36:27.600588
2597,leathery bat skin,1200,1,2020-07-14 23:36:28.763861
304,dry noodles,209,1,2020-07-14 23:36:31.992953
9537,pocket wish,48000,1,2020-07-14 23:36:35.699399
2389,Monstar energy beverage,150,1,2020-07-14 23:36:41.985917
346,scrumptious reagent,649,3,2020-07-14 23:36:44.686057
8763,BACON,100,1,2020-07-14 23:36:47.365525
5227,bucket of wine,1000,1,2020-07-14 23:36:49.572827
3575,sand dollar,200,1,2020-07-14 23:36:54.327037
8686,perfect ice cube,3300,1,2020-07-14 23:36:55.003608
346,scrumptious reagent,700,1,2020-07-14 23:38:06.611955
8763,BACON,200,3,2020-07-14 23:38:09.321538
346,scrumptious reagent,775,2,2020-07-14 23:39:28.911463
8763,BACON,200,3,2020-07-14 23:39:31.605369
346,scrumptious reagent,799,2,2020-07-14 23:40:50.869913
8763,BACON,222,3,2020-07-14 23:40:53.709649
346,scrumptious reagent,875,5,2020-07-14 23:42:13.640959
304,dry noodles,200,19,2020-07-14 23:44:45.822833
346,scrumptious reagent,500,1,2020-07-14 23:50:30.577943
8994,Sacramento wine,2989,3,2020-07-15 00:01:13.501148
9537,pocket wish,49000,2,2020-07-15 00:02:42.409075
9537,pocket wish,49900,3,2020-07-15 00:24:04.378485
8686,perfect ice cube,3290,1,2020-07-15 01:07:55.479130
9537,pocket wish,49000,33,2020-07-15 01:18:08.831492
8763,BACON,195,1,2020-07-15 02:47:47.008830
8686,perfect ice cube,3300,1,2020-07-15 03:02:09.050212
3327,extra-greasy slider,29990,4,2020-07-15 03:54:29.042645
8763,BACON,220,244,2020-07-15 04:01:07.999579
9537,pocket wish,44444,1,2020-07-15 04:05:08.300576
9924,Special Seasoning,2500,3,2020-07-15 04:05:09.536374
7773,transdermal smoke patch,4500,26,2020-07-15 04:14:35.859382
9537,pocket wish,49900,3,2020-07-15 04:23:05.327619
9537,pocket wish,49000,3,2020-07-15 04:29:16.138046
5227,bucket of wine,7500,15,2020-07-15 04:29:28.239562
9537,pocket wish,49500,15,2020-07-15 04:46:11.164859
304,dry noodles,200,5,2020-07-15 05:16:23.472830
346,scrumptious reagent,500,5,2020-07-15 05:16:35.377044
8686,perfect ice cube,3100,1,2020-07-15 05:16:44.852669
9537,pocket wish,49900,3,2020-07-15 06:46:02.806265
9537,pocket wish,49900,3,2020-07-15 06:47:20.086433
9537,pocket wish,49900,3,2020-07-15 06:48:37.227636
9537,pocket wish,49900,3,2020-07-15 06:49:53.873507
3327,extra-greasy slider,30000,1,2020-07-15 06:54:06.647589
4622,Game Grid ticket,999,643,2020-07-15 07:12:05.369884
9537,pocket wish,49900,3,2020-07-15 07:39:10.645194
9537,pocket wish,49900,3,2020-07-15 07:40:28.751972
9537,pocket wish,49900,3,2020-07-15 07:41:45.788118
593,phonics down,245,362,2020-07-15 07:41:50.317505
4622,Game Grid ticket,989,317,2020-07-15 08:01:34.262563
9537,pocket wish,49900,3,2020-07-15 08:28:26.304317
9537,pocket wish,49900,3,2020-07-15 08:29:47.492810
9537,pocket wish,49900,3,2020-07-15 08:31:06.418833
8763,BACON,190,100,2020-07-15 08:31:17.471151
9537,pocket wish,49900,3,2020-07-15 08:32:26.267863
10259,grain of sand,100,35,2020-07-15 08:33:32.186110
4470,BRICKO eye brick,1500,3,2020-07-15 08:34:04.180914
9537,pocket wish,49500,3,2020-07-15 08:35:07.835804
5170,transporter transponder,3500,5,2020-07-15 08:36:24.599120
8686,perfect ice cube,3250,1,2020-07-15 08:40:41.130572
10259,grain of sand,100,60,2020-07-15 08:44:04.915276
8763,BACON,200,100,2020-07-15 08:44:30.216338
9537,pocket wish,49900,3,2020-07-15 09:07:00.347593
9537,pocket wish,49900,3,2020-07-15 09:08:19.948583
9537,pocket wish,49900,3,2020-07-15 09:09:40.993925
443,beer lens,4750,1,2020-07-15 09:43:17.413409
9537,pocket wish,49900,3,2020-07-15 09:52:01.635180
9537,pocket wish,49900,3,2020-07-15 09:53:30.084543
9537,pocket wish,46500,3,2020-07-15 10:00:53.395748
9537,pocket wish,49900,3,2020-07-15 10:03:51.982136
9537,pocket wish,40000,2,2020-07-15 10:08:15.525726
706,porquoise,20000,1,2020-07-15 10:23:34.910200
8763,BACON,222,3,2020-07-15 10:46:44.607004
9537,pocket wish,45000,3,2020-07-15 11:01:19.391143
593,phonics down,240,229,2020-07-15 11:11:37.407295
10259,grain of sand,300,8,2020-07-15 11:26:23.937493
10259,grain of sand,100,5,2020-07-15 12:42:29.954249
9924,Special Seasoning,2500,7,2020-07-15 13:17:38.922278
9537,pocket wish,49600,40,2020-07-15 13:21:29.364134
8763,BACON,100,400,2020-07-15 13:25:20.426386
9537,pocket wish,49940,6,2020-07-15 13:30:35.582054
346,scrumptious reagent,850,800,2020-07-15 13:30:46.424800
346,scrumptious reagent,490,10,2020-07-15 13:34:22.214348
10259,grain of sand,100,19,2020-07-15 13:35:39.705077
10259,grain of sand,100,20,2020-07-15 14:05:50.181744
7797,karma shawarma,42000,86,2020-07-15 14:26:05.212934
9537,pocket wish,49900,3,2020-07-15 14:37:55.964420
8737,perfect cosmopolitan,120,1,2020-07-15 15:34:28.538801
8741,perfect old-fashioned,120,1,2020-07-15 15:34:36.157171
8742,perfect paloma,120,1,2020-07-15 15:34:37.601377
8993,jumping horseradish,100,1,2020-07-15 15:34:47.185292
8763,BACON,225,101,2020-07-15 16:16:27.376186
8686,perfect ice cube,3300,1,2020-07-15 16:16:36.645492
346,scrumptious reagent,825,92,2020-07-15 16:19:52.250759
4463,chocolate turtle totem,4124,1,2020-07-15 17:15:39.401057
10259,grain of sand,300,21,2020-07-15 19:35:47.046841
8763,BACON,169,5,2020-07-15 19:36:14.930975
304,dry noodles,200,15,2020-07-15 19:59:10.485323
9537,pocket wish,49900,3,2020-07-15 19:59:15.013797
346,scrumptious reagent,400,5,2020-07-15 19:59:25.857550
4463,chocolate turtle totem,4100,1,2020-07-15 19:59:32.751261
3440,prismatic wad,9500,3,2020-07-15 19:59:33.516580
3575,sand dollar,200,2,2020-07-15 19:59:37.472569
8686,perfect ice cube,3100,1,2020-07-15 19:59:38.272230
7065,grim fairy tale,8200,2,2020-07-15 20:08:47.930699
4463,chocolate turtle totem,4100,2,2020-07-15 20:09:17.005257
8686,perfect ice cube,3100,2,2020-07-15 20:09:22.141804
8994,Sacramento wine,3890,1,2020-07-15 20:43:08.237755
9537,pocket wish,49949,3,2020-07-15 20:44:47.850441
9537,pocket wish,49000,2,2020-07-15 21:11:25.827461
346,scrumptious reagent,775,7,2020-07-15 21:37:44.602290
8763,BACON,200,100,2020-07-15 21:57:32.671524
7372,pie man was not meant to eat,1500,2,2020-07-15 22:57:34.231292
8763,BACON,220,38,2020-07-15 23:02:41.189206
8994,Sacramento wine,3500,3,2020-07-15 23:03:55.472186
346,scrumptious reagent,800,3,2020-07-15 23:04:17.240548
8994,Sacramento wine,3500,3,2020-07-15 23:07:15.143035
346,scrumptious reagent,100,100,2020-07-15 23:07:39.266733
8737,perfect cosmopolitan,2555,1,2020-07-15 23:16:10.392639
8738,perfect negroni,2555,1,2020-07-15 23:17:35.635870
8740,perfect mimosa,2555,1,2020-07-15 23:17:37.073708
8741,perfect old-fashioned,2555,1,2020-07-15 23:17:59.037644
8742,perfect paloma,2555,1,2020-07-15 23:18:00.455023
10259,grain of sand,100,5,2020-07-15 23:36:17.232956
4622,Game Grid ticket,700,1,2020-07-15 23:36:20.547086
8994,Sacramento wine,100,3,2020-07-15 23:36:22.749214
8738,perfect negroni,2555,1,2020-07-15 23:36:23.951124
8739,perfect dark and stormy,1000,1,2020-07-15 23:36:24.596376
8740,perfect mimosa,2555,1,2020-07-15 23:36:25.260611
2597,leathery bat skin,1200,1,2020-07-15 23:36:25.910689
9537,pocket wish,49949,3,2020-07-15 23:36:32.822930
8737,perfect cosmopolitan,2555,1,2020-07-15 23:36:38.208254
2389,Monstar energy beverage,150,1,2020-07-15 23:36:39.410236
346,scrumptious reagent,100,1,2020-07-15 23:36:42.188619
8741,perfect old-fashioned,2555,1,2020-07-15 23:36:44.459311
8763,BACON,100,1,2020-07-15 23:36:45.127809
8742,perfect paloma,2555,1,2020-07-15 23:36:45.787156
3575,sand dollar,200,1,2020-07-15 23:36:52.211642
8686,perfect ice cube,3300,1,2020-07-15 23:36:52.867635
346,scrumptious reagent,449,1,2020-07-15 23:38:09.867347
8763,BACON,169,5,2020-07-15 23:38:12.682849
346,scrumptious reagent,499,2,2020-07-15 23:39:37.592603
8763,BACON,195,1,2020-07-15 23:39:40.384361
346,scrumptious reagent,500,1,2020-07-15 23:41:06.205183
8763,BACON,200,3,2020-07-15 23:41:09.033651
346,scrumptious reagent,775,2,2020-07-15 23:42:35.363656
8763,BACON,200,3,2020-07-15 23:42:38.297612
8763,BACON,222,3,2020-07-15 23:44:07.783171
8763,BACON,222,3,2020-07-15 23:45:36.741307
9537,pocket wish,49900,6,2020-07-15 23:59:04.725339
8994,Sacramento wine,2989,3,2020-07-16 00:02:01.048553
9537,pocket wish,49900,3,2020-07-16 00:22:17.194189
194,Mr. Accessory,49000000,1,2020-07-16 00:28:29.895836
8993,jumping horseradish,101,1,2020-07-16 00:28:52.268917
9537,pocket wish,49000,1,2020-07-16 00:38:09.657478
8686,perfect ice cube,3200,1,2020-07-16 00:46:55.116263
9537,pocket wish,49500,8,2020-07-16 01:17:13.445833
346,scrumptious reagent,500,5,2020-07-16 02:29:53.178620
8686,perfect ice cube,3290,1,2020-07-16 02:47:46.867464
7773,transdermal smoke patch,5000,22,2020-07-16 04:03:54.377917
9537,pocket wish,49900,3,2020-07-16 04:47:53.537564
8686,perfect ice cube,3100,1,2020-07-16 04:49:53.901510
304,dry noodles,200,5,2020-07-16 04:51:06.251391
8763,BACON,200,2,2020-07-16 05:11:32.751023
10259,grain of sand,100,33,2020-07-16 05:24:06.648085
3327,extra-greasy slider,29999,2,2020-07-16 05:41:13.892453
8686,perfect ice cube,3232,2,2020-07-16 05:59:16.683444
346,scrumptious reagent,400,5,2020-07-16 06:11:55.417945
8763,BACON,200,1,2020-07-16 06:16:48.177634
8686,perfect ice cube,3232,1,2020-07-16 06:18:32.288194
8686,perfect ice cube,3232,14,2020-07-16 06:24:50.341251
9537,pocket wish,49940,50,2020-07-16 06:33:51.116164
5170,transporter transponder,3500,5,2020-07-16 06:44:43.779745
9537,pocket wish,49900,3,2020-07-16 06:53:07.578278
9537,pocket wish,49900,3,2020-07-16 06:54:41.623841
9537,pocket wish,49500,36,2020-07-16 06:56:16.601393
9537,pocket wish,49900,3,2020-07-16 06:57:50.598375
9537,pocket wish,49900,3,2020-07-16 06:59:24.758087
9537,pocket wish,49940,3,2020-07-16 07:01:01.446109
9537,pocket wish,49900,3,2020-07-16 07:25:44.239735
9537,pocket wish,49900,3,2020-07-16 07:45:49.401518
9537,pocket wish,49900,3,2020-07-16 07:47:21.289826
9537,pocket wish,49900,3,2020-07-16 07:48:56.810006
9537,pocket wish,49900,3,2020-07-16 07:50:28.960814
1006,cherry,1500,1,2020-07-16 08:14:56.602973
4470,BRICKO eye brick,1500,3,2020-07-16 08:15:00.991185
8763,BACON,212,100,2020-07-16 08:16:32.567138
304,dry noodles,224,5,2020-07-16 08:17:53.765213
9537,pocket wish,49930,3,2020-07-16 08:26:19.695196
9537,pocket wish,49900,3,2020-07-16 08:28:02.173413
9537,pocket wish,49900,3,2020-07-16 08:29:44.107200
9537,pocket wish,49899,12,2020-07-16 08:31:27.182463
9537,pocket wish,49900,3,2020-07-16 08:33:11.848791
9537,pocket wish,49900,3,2020-07-16 08:34:54.211108
8994,Sacramento wine,3500,3,2020-07-16 08:41:36.808855
8686,perfect ice cube,3290,1,2020-07-16 09:48:34.452681
9537,pocket wish,49900,9,2020-07-16 09:56:02.101865
9537,pocket wish,49900,3,2020-07-16 10:06:23.790083
9537,pocket wish,49900,3,2020-07-16 10:07:51.018153
8740,perfect mimosa,2550,16,2020-07-16 11:14:00.663639
2597,leathery bat skin,1200,3,2020-07-16 11:14:01.695334
304,dry noodles,200,1,2020-07-16 11:14:06.387208
333,lime,950,10,2020-07-16 11:14:17.369403
8741,perfect old-fashioned,2550,9,2020-07-16 11:14:26.274749
8763,BACON,100,1,2020-07-16 11:14:27.019191
8742,perfect paloma,2550,5,2020-07-16 11:14:27.763574
8686,perfect ice cube,2000,1,2020-07-16 11:14:35.977953
304,dry noodles,200,293,2020-07-16 11:15:54.033311
304,dry noodles,200,3,2020-07-16 11:22:33.076004
8763,BACON,200,101,2020-07-16 11:22:50.709909
8763,BACON,200,100,2020-07-16 11:44:06.084080
8686,perfect ice cube,3290,2,2020-07-16 11:49:08.599816
304,dry noodles,200,5,2020-07-16 11:55:10.263768
8739,perfect dark and stormy,3300,42,2020-07-16 12:04:16.246583
9537,pocket wish,45000,1,2020-07-16 12:11:28.679447
9924,Special Seasoning,2222,1,2020-07-16 12:11:30.084766
9537,pocket wish,49700,15,2020-07-16 12:13:10.026564
7006,handful of Smithereens,3000,100,2020-07-16 12:26:58.847009
7005,lump of Brituminous coal,2000,100,2020-07-16 12:28:41.328214
8686,perfect ice cube,3300,1,2020-07-16 12:59:46.478193
9924,Special Seasoning,2222,1,2020-07-16 13:35:05.157071
9537,pocket wish,49900,3,2020-07-16 13:36:43.825939
4463,chocolate turtle totem,4100,1,2020-07-16 13:37:01.215838
10259,grain of sand,100,27,2020-07-16 14:05:29.062417
8486,one-day ticket to That 70s Volcano,285000,2,2020-07-16 14:25:59.809092
8763,BACON,196,25,2020-07-16 14:37:54.787473
8739,perfect dark and stormy,3300,565,2020-07-16 14:50:20.697049
8486,one-day ticket to That 70s Volcano,288000,1,2020-07-16 15:20:58.746339
8739,perfect dark and stormy,3400,2,2020-07-16 15:26:13.178945
8739,perfect dark and stormy,3400,7,2020-07-16 15:27:57.939540
8739,perfect dark and stormy,3492,2,2020-07-16 15:29:42.763780
8739,perfect dark and stormy,3493,1,2020-07-16 15:31:28.110207
9537,pocket wish,49900,3,2020-07-16 15:51:43.100333
8486,one-day ticket to That 70s Volcano,288000,1,2020-07-16 16:09:05.775073
10259,grain of sand,100,8,2020-07-16 16:39:24.750981
9537,pocket wish,49750,12,2020-07-16 18:44:29.308439
346,scrumptious reagent,450,1,2020-07-16 18:44:42.456405
5170,transporter transponder,3500,1,2020-07-16 19:02:15.748476
8204,one-day ticket to Dinseylandfill,98000,1,2020-07-16 19:50:00.453057
7004,Flaskfull of Hollow,495,2,2020-07-16 19:58:47.272205
4463,chocolate turtle totem,4100,1,2020-07-16 20:00:36.321981
3440,prismatic wad,9500,3,2020-07-16 20:00:37.072539
3575,sand dollar,200,4,2020-07-16 20:00:40.756073
8686,perfect ice cube,3100,1,2020-07-16 20:00:41.553783
304,dry noodles,200,15,2020-07-16 20:01:55.293602
333,lime,1700,1,2020-07-16 20:02:04.170585
346,scrumptious reagent,400,5,2020-07-16 20:02:10.143753
706,porquoise,20000,1,2020-07-16 20:05:04.813965
333,lime,1700,33,2020-07-16 20:08:45.048158
1006,cherry,1800,30,2020-07-16 20:08:56.778476
10259,grain of sand,100,20,2020-07-16 21:03:40.876135
8486,one-day ticket to That 70s Volcano,285000,7,2020-07-16 21:09:16.985971
333,lime,1700,2,2020-07-16 21:25:28.406074
8686,perfect ice cube,3290,2,2020-07-16 21:53:02.169970
9537,pocket wish,49750,3,2020-07-16 23:20:00.919630
8763,BACON,200,100,2020-07-16 23:25:58.683728
